entity_name,source,instrument,record_date,amount_rs_cr,previous_amount_rs_cr,amount_raw_text,is_sublimit,rating_previous,rating_current,outlook_previous,outlook_current,action_type,is_confirmed_action,ambiguous,ambiguous_reason,provenance,row_seq,press_release_date,press_release_url,evidence_text,extracted_at
Bajaj Finance Limited,CRISIL,Cash Credit & Working Capital Demand Loan — Bank Of India,2026-07-29,390.0,,Rs.390 Crore,0,,Crisil AAA,,Stable,,0,0,"Facility-level breakdown from the annexure: a rated amount for this facility, not a rating action in itself.",bank_facility_annexure,,2026-07-29,https://www.crisilratings.com/mnt/winshare/Ratings/RatingList/RatingDocs/BajajFinanceLimited_July%2029_%202026_RR_401403.html,Cash Credit & Working Capital Demand Loan | 390 | Bank Of India | Crisil AAA/Stable,2026-09-09T17:05:39.585250+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Canara Bank,2025-09-30,2500.0,,INR 25000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,138,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | Canara Bank | IND AAA/Stable | rated amount 25000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Canara Bank,2025-12-01,2500.0,,INR 25000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,99,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | Canara Bank | IND AAA/Stable | rated amount 25000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Canara Bank,2025-12-30,2500.0,,INR 25000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,60,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | Canara Bank | IND AAA/Stable | rated amount 25000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Canara Bank,2026-01-30,2500.0,,INR 25000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,21,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | Canara Bank | IND AAA/Stable | rated amount 25000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Canara Bank,2026-03-10,2500.0,,INR 25000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,315,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | Canara Bank | IND AAA/Stable | rated amount 25000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Canara Bank,2026-03-30,2500.0,,INR 25000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,276,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | Canara Bank | IND AAA/Stable | rated amount 25000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Canara Bank,2026-04-27,2500.0,,INR 25000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,233,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | Canara Bank | IND AAA/Stable | rated amount 25000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Canara Bank,2026-05-26,2500.0,,INR 25000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,191,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | Canara Bank | IND AAA/Stable | rated amount 25000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Canara Bank,2026-06-23,2500.0,,INR 25000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,149,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | Canara Bank | IND AAA/Stable | rated amount 25000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Canara Bank,2026-07-23,2500.0,,INR 25000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,107,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | Canara Bank | IND AAA/Stable | rated amount 25000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Canara Bank,2026-08-07,2500.0,,INR 25000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,65,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | Canara Bank | IND AAA/Stable | rated amount 25000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Canara Bank,2026-08-25,2500.0,,INR 25000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,24,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | Canara Bank | IND AAA/Stable | rated amount 25000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Central Bank of India,2025-06-16,500.0,,INR 5000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,296,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | Central Bank of India | IND AAA/Stable | rated amount 5000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Central Bank of India,2025-06-24,500.0,,INR 5000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,256,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | Central Bank of India | IND AAA/Stable | rated amount 5000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — HDFC Bank Limited,2025-06-16,3000.0,,INR 30000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,298,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | HDFC Bank Limited | IND AAA/Stable | rated amount 30000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — HDFC Bank Limited,2025-06-24,3000.0,,INR 30000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,258,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | HDFC Bank Limited | IND AAA/Stable | rated amount 30000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — HDFC Bank Limited,2025-07-23,3000.0,,INR 30000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,218,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | HDFC Bank Limited | IND AAA/Stable | rated amount 30000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — HDFC Bank Limited,2025-08-29,3000.0,,INR 30000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,179,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | HDFC Bank Limited | IND AAA/Stable | rated amount 30000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — HDFC Bank Limited,2025-09-30,3000.0,,INR 30000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,140,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | HDFC Bank Limited | IND AAA/Stable | rated amount 30000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — HDFC Bank Limited,2025-12-01,2000.0,,INR 20000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,101,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | HDFC Bank Limited | IND AAA/Stable | rated amount 20000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — HDFC Bank Limited,2025-12-30,2000.0,,INR 20000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,62,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | HDFC Bank Limited | IND AAA/Stable | rated amount 20000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — HDFC Bank Limited,2026-01-30,2000.0,,INR 20000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,23,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | HDFC Bank Limited | IND AAA/Stable | rated amount 20000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — HDFC Bank Limited,2026-03-10,2000.0,,INR 20000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,317,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | HDFC Bank Limited | IND AAA/Stable | rated amount 20000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — HDFC Bank Limited,2026-03-30,2000.0,,INR 20000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,278,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | HDFC Bank Limited | IND AAA/Stable | rated amount 20000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — HDFC Bank Limited,2026-04-27,1500.0,,INR 15000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,235,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | HDFC Bank Limited | IND AAA/Stable | rated amount 15000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — HDFC Bank Limited,2026-05-26,1500.0,,INR 15000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,193,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | HDFC Bank Limited | IND AAA/Stable | rated amount 15000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — HDFC Bank Limited,2026-06-23,1500.0,,INR 15000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,151,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | HDFC Bank Limited | IND AAA/Stable | rated amount 15000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — HDFC Bank Limited,2026-07-23,1500.0,,INR 15000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,109,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | HDFC Bank Limited | IND AAA/Stable | rated amount 15000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — HDFC Bank Limited,2026-08-07,1500.0,,INR 15000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,67,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | HDFC Bank Limited | IND AAA/Stable | rated amount 15000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — HDFC Bank Limited,2026-08-25,1500.0,,INR 15000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,26,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | HDFC Bank Limited | IND AAA/Stable | rated amount 15000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — ICICI Bank,2025-06-16,1750.0,,INR 17500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,299,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | ICICI Bank | IND AAA/Stable | rated amount 17500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — ICICI Bank,2025-06-24,1750.0,,INR 17500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,259,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | ICICI Bank | IND AAA/Stable | rated amount 17500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — ICICI Bank,2025-07-23,1750.0,,INR 17500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,219,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | ICICI Bank | IND AAA/Stable | rated amount 17500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — ICICI Bank,2025-08-29,1750.0,,INR 17500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,180,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | ICICI Bank | IND AAA/Stable | rated amount 17500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — ICICI Bank,2025-09-30,1750.0,,INR 17500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,141,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | ICICI Bank | IND AAA/Stable | rated amount 17500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — ICICI Bank,2025-12-01,1750.0,,INR 17500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,102,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | ICICI Bank | IND AAA/Stable | rated amount 17500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — ICICI Bank,2025-12-30,1750.0,,INR 17500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,63,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | ICICI Bank | IND AAA/Stable | rated amount 17500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — ICICI Bank,2026-01-30,1750.0,,INR 17500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,24,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | ICICI Bank | IND AAA/Stable | rated amount 17500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — ICICI Bank,2026-03-10,1750.0,,INR 17500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,318,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | ICICI Bank | IND AAA/Stable | rated amount 17500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — ICICI Bank,2026-03-30,1750.0,,INR 17500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,279,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | ICICI Bank | IND AAA/Stable | rated amount 17500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — ICICI Bank,2026-04-27,1750.0,,INR 17500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,236,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | ICICI Bank | IND AAA/Stable | rated amount 17500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — ICICI Bank,2026-05-26,2750.0,,INR 27500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,194,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | ICICI Bank | IND AAA/Stable | rated amount 27500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — ICICI Bank,2026-06-23,1750.0,,INR 17500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,152,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | ICICI Bank | IND AAA/Stable | rated amount 17500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — ICICI Bank,2026-07-23,1750.0,,INR 17500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,110,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | ICICI Bank | IND AAA/Stable | rated amount 17500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — ICICI Bank,2026-08-07,1750.0,,INR 17500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,68,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | ICICI Bank | IND AAA/Stable | rated amount 17500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — ICICI Bank,2026-08-25,1750.0,,INR 17500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,27,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | ICICI Bank | IND AAA/Stable | rated amount 17500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — IDBI Bank,2025-06-16,150.0,,INR 1500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,300,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | IDBI Bank | IND AAA/Stable | rated amount 1500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — IDBI Bank,2025-06-24,150.0,,INR 1500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,260,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | IDBI Bank | IND AAA/Stable | rated amount 1500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — IDBI Bank,2025-07-23,150.0,,INR 1500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,220,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | IDBI Bank | IND AAA/Stable | rated amount 1500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — IDBI Bank,2025-08-29,150.0,,INR 1500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,181,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | IDBI Bank | IND AAA/Stable | rated amount 1500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — IDBI Bank,2025-09-30,150.0,,INR 1500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,142,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | IDBI Bank | IND AAA/Stable | rated amount 1500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — IDBI Bank,2025-12-01,150.0,,INR 1500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,103,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | IDBI Bank | IND AAA/Stable | rated amount 1500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
